STN,37022_ANTSIRABE_AERO,34155_ANTANANARIVO_DMH,34166_IVATO_AERO,36516_IFANJA,36537_ANKADINONDRY_SAKAY,36520_MIARINARIVO,STN_mean
1982-04-06,1.602,2.621,1.553,1.502,4.192,2.308,2.296333333
1982-04-07,7.077,1.831,1.198,0,0.108,0,1.702333333
1982-04-08,1.167,1.238,1.284,0.174,0.515,0.159,0.756166667
1982-04-09,0.683,0,0,1.024,0.457,1.245,0.568166667
1982-04-10,0.095,0,0,0,0.038,0,0.022166667
1982-04-11,0.041,0.998,0.992,1.044,0.661,2.849,1.0975
1982-04-12,0,0.162,0,0,0.062,0,0.037333333
1982-04-13,0.038,0.957,0.876,0,1.144,0,0.5025
1982-04-14,0,0,0.022,0,0.002,0,0.004
1982-04-15,10.315,0,0.546,0.434,0.578,0.556,2.0715
1982-04-16,3.165,0.001,0.002,0,6.394,0,1.593666667
1982-04-17,0.007,0,0,0,0.003,0,0.001666667
1982-04-18,0,0,0,0,0,0,0
1982-04-19,1.144,0,0,1.464,2.841,1.358,1.1345
1982-04-20,1.019,10.326,12.185,4.913,0.018,3.636,5.3495
1982-04-21,3.454,1.602,2.708,0.685,2.81,0.653,1.985333333
1982-04-22,0,0,1.021,0.662,0,0,0.2805
1982-04-23,0.314,0.049,0.06,0.014,0,0,0.072833333
1982-04-24,0.326,0,0,0,1.956,0,0.380333333
1982-04-25,0,0,0,0,13.773,0,2.2955
1982-04-26,1.3,0.001,0,0.042,3.2,0.014,0.7595
1982-04-27,0.43,0,0,0,0.213,0,0.107166667
1982-04-28,0,0,0,0,0,0,0
1982-04-29,0,0,0,0,0,0,0
1982-04-30,0,0,0,0,0,0,0
1982-05-01,0.029,0,0,0,0,0,0.004833333
1982-05-02,0,0,0,0,0,0,0
1982-05-03,1.273,0,0,0,1.024,0,0.382833333
1982-05-04,0.589,0,0,0,0.426,0,0.169166667
1982-05-05,0.241,0,0,0,0.035,0,0.046
1982-05-06,0.737,0,0,0,1.101,0,0.306333333
1982-05-07,0.102,0,0,0,0.064,0,0.027666667
1982-05-08,0,0,0,0,0,0,0
1982-05-09,1.249,0,0,0,0.784,0,0.338833333
1982-05-10,0,0,0,0,0,0,0
1982-05-11,1.39,0.002,0,0,0,0,0.232
1982-05-12,0,0,0,0,0,0,0
1982-05-13,0,0,0,0,0,0,0
1982-05-14,0,0,0,0,0,0,0
1982-05-15,0.947,0,0.012,0.649,0.49,0.64,0.456333333
1982-05-16,0.301,6.253,3.256,2.985,3.498,4.281,3.429
1982-05-17,0,0,0,0,0,0,0
1982-05-18,0,0,0,0,0,0,0
1982-05-19,0,0,0,0,0,0,0
1982-05-20,0,0.003,0.003,0,0,0,0.001
1982-05-21,0,0,0,0,0,0,0
1982-05-22,0,0,0,0,0,0,0
1982-05-23,0,0,0,0,0,0,0
1982-05-24,0,0,0,0,0,0,0
1982-05-25,10.169,0,0,0,0,0,1.694833333
1982-05-26,0.263,0,0,0.012,0.055,0,0.055
1982-05-27,0,0,0,0,0,0,0
1982-05-28,0,0,0,0,0,0,0
1982-05-29,0,0,0,0,0,0,0
1982-05-30,0,0,0,0,0.011,0,0.001833333
1982-05-31,0,0,0,0,0,0,0
1982-06-01,0,0,0,0,0,0,0
1982-06-02,0,0,0,0,0,0,0
1982-06-03,0.426,0,0,0,0,0,0.071
1982-06-04,0.147,0,0,0,0,0,0.0245
1982-06-05,2.55,0,0,0,0,0,0.425
1982-06-06,0.489,0,0,0,0,0,0.0815
1982-06-07,0.447,0,0,0.066,0.055,0.062,0.105
1982-06-08,0.632,0,0,0.24,0.201,0.223,0.216
1982-06-09,0.45,0,0,0,0,0,0.075
1982-06-10,0.099,0,0,0,0,0,0.0165
1982-06-11,0,0,0,0,0,0,0
1982-06-12,0,0,0.01,0.002,0,0.103,0.019166667
1982-06-13,0,0,0,0,0,0,0
1982-06-14,0,0.001,0,0,0,0,0.000166667
1982-06-15,0,0.037,0,0.05,0.043,0.046,0.029333333
1982-06-16,0,0.064,0.062,0,0,0,0.021
1982-06-17,0.797,0.087,0.048,0.08,0.068,0.089,0.194833333
1982-06-18,1.928,0.171,0.174,0,0,0,0.378833333
1982-06-19,0.377,0.037,0.035,0,0,0,0.074833333
1982-06-20,0,0,0,0,0,0,0
1982-06-21,0,0.025,0.036,0.04,0.034,0.037,0.028666667
1982-06-22,0,0,0,0,0,0,0
1982-06-23,0,0,0,0,0,0,0
1982-06-24,0,0,0,0,0,0,0
1982-06-25,0.073,0.443,0.162,0.066,0.055,0.108,0.151166667
1982-06-26,0,0.375,0,0,0,0,0.0625
1982-06-27,0.038,0.487,0.44,0,0,0,0.160833333
1982-06-28,0,0,0,0,0,0,0
1982-06-29,0,0,0,0,0,0,0
1982-06-30,0,0,0,0,0,0,0
1982-07-01,0,0,0,0,0,0,0
1982-07-02,0,0.126,0.063,0.191,0.156,0.232,0.128
1982-07-03,0,0,0,0,0,0,0
1982-07-04,0.619,0,0,0,0,0,0.103166667
1982-07-05,0,0,0,0,0,0,0
1982-07-06,0,0.073,0.075,0,0,0,0.024666667
1982-07-07,0,0,0,0,0,0,0
1982-07-08,0.011,0,0,0,0,0,0.001833333
1982-07-09,0.021,0,0,0,0,0,0.0035
1982-07-10,0,6.899,2.236,0.708,0.008,2.368,2.0365
1982-07-11,0,7.938,4.541,5.472,5.14,6.875,4.994333333
1982-07-12,0.084,5.04,5.422,2.284,1.151,2.086,2.677833333
1982-07-13,1.495,1.404,1.479,0,0,0,0.729666667
1982-07-14,0,0.819,0.841,0,0,0,0.276666667
1982-07-15,0.047,0.456,0.944,0.303,0,0,0.291666667
1982-07-16,0.021,0,0,0,0,0,0.0035
1982-07-17,0.336,0,0,0,0,0,0.056
1982-07-18,0,0.002,0.007,1.108,0,1.008,0.354166667
1982-07-19,0,0.005,0,0,0,0,0.000833333
1982-07-20,0,0.405,0,0,0,0,0.0675
1982-07-21,0,0.002,0.001,0,0,0,0.0005
1982-07-22,0,0,0,0,0,0,0
1982-07-23,0,0.085,0.05,0.027,0.022,0.025,0.034833333
1982-07-24,0,0.045,0,0,0,0,0.0075
1982-07-25,0,0,0.025,0,0,0,0.004166667
1982-07-26,0,0,0,0,0,0,0
1982-07-27,0,0,0.003,0,0,0,0.0005
1982-07-28,0,0,0,0,0,0,0
1982-07-29,0,0,0,0,0,0,0
1982-07-30,0,0,0,0,0,0,0
1982-07-31,0,0,0,0,0,0,0
1982-08-01,0,0,0.004,0,0,0,0.000666667
1982-08-02,0.042,0,0.593,0.385,0,0,0.17
1982-08-03,0,0,0,0,0,0,0
1982-08-04,0,0,0,0,0,0,0
1982-08-05,0,0,0.025,0,0,0,0.004166667
1982-08-06,0,0,0.175,0,0,0,0.029166667
1982-08-07,0.059,0,0,0,0,0,0.009833333
1982-08-08,0.22,0.345,0.181,0.143,0.043,0.132,0.177333333
1982-08-09,0,0.048,0.05,0,0,0,0.016333333
1982-08-10,0,0,0,0,0,0,0
1982-08-11,0,0,0,0,0,0,0
1982-08-12,0,0.048,0.062,0,0,0,0.018333333
1982-08-13,0.264,0.073,0.1,0,0,0,0.072833333
1982-08-14,0.419,0.456,0.237,0.07,0,0.064,0.207666667
1982-08-15,0,0.3,0.002,0,0,0,0.050333333
1982-08-16,0,0,0,0,0,0,0
1982-08-17,0,0,0,0,0,0,0
1982-08-18,0,0,0,0,0,0,0
1982-08-19,0,0,0,0,0,0,0
1982-08-20,0.015,0,0,0,0.011,0,0.004333333
1982-08-21,0,0,0,0,0,0,0
1982-08-22,0,0,0,0,0,0,0
1982-08-23,0,0,0,0,0,0,0
1982-08-24,0,0,0,0,0,0,0
1982-08-25,0,0,0,0,0,0,0
1982-08-26,0,0,0,0,0,0,0
1982-08-27,0,0.026,0,0,0,0.016,0.007
1982-08-28,0.264,0.11,0.111,0.323,0.264,0.301,0.228833333
1982-08-29,0,0,0,0,0,0,0
1982-08-30,0,0.048,0.05,0,0,0,0.016333333
1982-08-31,0,0,0,0,0,0,0
1982-09-01,0,0,0,0,0,0,0
1982-09-02,0,0,0,0,0,0,0
1982-09-03,0,0,1.173,0,0,0,0.1955
1982-09-04,0,0,0,0,0,0,0
1982-09-05,0,0,0,0,0,0,0
1982-09-06,0.081,0,0,0,0,0,0.0135
1982-09-07,1.157,0,0,0,0,0,0.192833333
1982-09-08,0.105,0,0.013,0,0,0,0.019666667
1982-09-09,0.124,0,0.013,0,0,0,0.022833333
1982-09-10,3.915,0.494,0.008,0.05,2.369,0.416,1.208666667
1982-09-11,0,0,0,0,0.297,0,0.0495
1982-09-12,0,0,0,0,0,0,0
1982-09-13,0.024,0.025,0,0,0,0,0.008166667
1982-09-14,0.044,0,0,0,0,0,0.007333333
1982-09-15,0,0,0,0,0,0,0
1982-09-16,0,0,0.004,0,0,0.018,0.003666667
1982-09-17,0,0,0.002,0,0,0,0.000333333
1982-09-18,3.881,0.565,0.814,0.059,0.054,0.059,0.905333333
1982-09-19,0.224,2.55,1.847,1.299,0.628,0.523,1.1785
1982-09-20,0.048,0,0,0,0,0,0.008
1982-09-21,0,0.001,0.33,0,0,0,0.055166667
1982-09-22,6.973,0,0,0,0.295,0.234,1.250333333
1982-09-23,1.563,23.483,16.57,4.855,2.24,4.65,8.8935
1982-09-24,0,1.311,0.057,0,0,0,0.228
1982-09-25,4.666,0.76,1.86,1.171,0,0.331,1.464666667
1982-09-26,4.527,7.298,13.379,5.687,2.297,5.14,6.388
1982-09-27,0.083,13.112,10.019,12.074,0.284,10.806,7.729666667
1982-09-28,9.432,1.768,2.305,5.034,13.648,4.027,6.035666667
1982-09-29,0.244,0.025,0,0,0,0,0.044833333
1982-09-30,0,0,0,0,0,0,0
1982-10-01,0.593,0.03,1.27,1.118,0.466,0.41,0.647833333
1982-10-02,0.81,0.002,0,0.089,0,0.108,0.168166667
1982-10-03,1.363,0.605,0.595,1.178,1.104,1.143,0.998
1982-10-04,11.738,1.893,5.081,12.078,10.604,9.43,8.470666667
1982-10-05,1.344,0.231,0.32,3.37,2.206,3.072,1.757166667
1982-10-06,0.959,1.689,3.905,4.594,1.291,1.471,2.318166667
1982-10-07,0,0,0.589,0.682,0,0.363,0.272333333
1982-10-08,4.123,0,0,0.605,0.106,0.733,0.927833333
1982-10-09,7.492,0,0,1.8,2.392,2.856,2.423333333
1982-10-10,0,0,0.731,0,0,0,0.121833333
1982-10-11,0,0,0,0,0,0,0
1982-10-12,2.174,0,5.466,3.478,0.526,0.523,2.027833333
1982-10-13,1.969,42.849,22.886,51.044,28.295,48.12,32.52716667
1982-10-14,10.29,4.839,4.885,6.46,4.204,5.017,5.949166667
1982-10-15,0.551,0,0,0.03,0.026,0.028,0.105833333
1982-10-16,1.387,7.291,3.954,0.513,0.679,0.989,2.468833333
1982-10-17,7.653,15.723,11.712,2.341,0,3.737,6.861
1982-10-18,0.7,0.005,1.159,0.733,2.922,0,0.919833333
1982-10-19,0.676,0.065,1.228,0.75,0.271,0,0.498333333
1982-10-20,0,0,0,0,0,0,0
1982-10-21,6.484,0.524,5.153,9.015,2.914,4.65,4.79
1982-10-22,0.074,3.705,4.714,1.691,1.787,1.391,2.227
1982-10-23,0,13.761,14.357,8.725,5.753,9.549,8.690833333
1982-10-24,0.461,0.674,0.628,2.129,4.65,0.692,1.539
1982-10-25,0.133,0,0,0,0.001,0,0.022333333
1982-10-26,2.354,0.008,0,0,0,0,0.393666667
1982-10-27,10.826,0.61,0.659,1.136,16.234,1.424,5.148166667
1982-10-28,4.807,7.437,10.603,17.094,16.197,13.665,11.63383333
1982-10-29,3.796,2.099,2.048,0.068,0.72,0.061,1.465333333
1982-10-30,0.036,0.003,1.142,0.74,0,0,0.320166667
1982-10-31,0,0,1.179,0.765,0,0,0.324
1982-11-01,0,0,0,0.123,0.018,0.35,0.081833333
1982-11-02,0.124,5.382,7.339,2.821,0,0.173,2.639833333
1982-11-03,4.059,24.104,14.772,2.87,0.526,2.406,8.122833333
1982-11-04,4.171,22.431,15.224,2.644,0.967,1.606,7.8405
1982-11-05,2.144,21.948,18.292,25.22,23.308,22.464,18.896
1982-11-06,1.055,4.986,7.319,1.854,2.664,1.669,3.257833333
1982-11-07,1.408,0.482,0.48,0.097,0.071,0.941,0.579833333
1982-11-08,13.915,3.167,2.313,3.05,3.687,3.337,4.9115
1982-11-09,6.05,0,0.01,0,0,0,1.01
1982-11-10,16.039,8.456,10.516,6.737,10.527,12.134,10.73483333
1982-11-11,0.424,7.719,9.2,7.161,0.092,6.302,5.149666667
1982-11-12,7.86,10.705,9.052,20.118,15.469,18.537,13.6235
1982-11-13,0,0.568,0.533,0,11.725,0,2.137666667
1982-11-14,0.493,2.088,3.082,4.429,4.749,4.126,3.161166667
1982-11-15,2.429,3.759,9.89,31.668,28.377,24.865,16.83133333
1982-11-16,0.784,0.064,1.776,1.084,0.23,0,0.656333333
1982-11-17,8.011,0.076,2.397,0.519,1.673,0.494,2.195
1982-11-18,6.385,0,0,0,0.137,0.719,1.206833333
1982-11-19,13.455,4.972,5.07,24.257,21.936,24.87,15.76
1982-11-20,1.743,3.91,1.147,11.615,14.824,8.356,6.9325
1982-11-21,0.015,0.008,0,0,0,0,0.003833333
1982-11-22,1.446,0,0,0.437,0,0.615,0.416333333
1982-11-23,0,0,0,0,0,0,0
1982-11-24,0.014,12.603,4.139,5.037,7.114,5.15,5.676166667
1982-11-25,1.857,2.264,0.064,11.671,25.448,8.586,8.315
1982-11-26,1.06,0.968,0.243,0.013,1.12,0.4,0.634
1982-11-27,2.043,0,0,0.058,0.954,0.053,0.518
1982-11-28,1.469,13.593,19.46,10.029,5.584,8.784,9.819833333
1982-11-29,0,0.006,0.015,0,0,0,0.0035
1982-11-30,9.605,0,0,0,0.036,0,1.606833333
1982-12-01,5.825,0,0.003,0,0.099,0,0.987833333
1982-12-02,7.428,0.044,1.259,3.606,3.38,3.737,3.242333333
1982-12-03,1.193,1.687,3.402,0.133,0,0.211,1.104333333
1982-12-04,0,0.003,0,0,0,0,0.0005
1982-12-05,6.029,0,0.023,5.261,3.897,2.107,2.886166667
1982-12-06,5.165,1.262,0.547,0,0,0.394,1.228
1982-12-07,3.919,4.599,3.972,3.488,3.659,4.343,3.996666667
1982-12-08,8.103,22.809,11.41,0.543,1.236,0.659,7.46
1982-12-09,0,2.061,0.046,0,0,0,0.351166667
1982-12-10,0,5.5,2.937,0,0,0.475,1.485333333
1982-12-11,8.287,0.034,1.212,7.644,11.987,9.654,6.469666667
1982-12-12,9.996,0.428,1.047,6.63,13.341,7.953,6.565833333
1982-12-13,0.356,0.671,0.695,3.247,2.512,3.25,1.7885
1982-12-14,0.302,0.024,0.024,0.169,0.148,0.168,0.139166667
1982-12-15,6.608,2.074,2.056,11.421,14.974,10.064,7.866166667
1982-12-16,21.195,11.482,9.387,16.009,23.276,15.473,16.137
1982-12-17,12.744,9.017,11.457,28.375,14.976,28.595,17.52733333
1982-12-18,0.433,0,12.185,3.738,0.05,4.007,3.402166667
1982-12-19,0.46,0,0,0.314,0.208,0,0.163666667
1982-12-20,0.732,0.099,0.095,3.659,2.808,3.472,1.810833333
1982-12-21,1.856,0,0,0,0,0,0.309333333
1982-12-22,16.169,0.133,1.755,6.187,4.798,5.143,5.6975
1982-12-23,13.558,1.556,2.667,8.081,8.931,8.27,7.177166667
1982-12-24,8.146,0.009,0.003,16.61,24.618,14.381,10.62783333
1982-12-25,1.928,1.044,0.041,3.011,14.02,1.701,3.624166667
1982-12-26,10.598,6.345,3.242,5.585,10.941,5.499,7.035
1982-12-27,14.318,22.009,16.76,67.83,47.863,54.819,37.2665
1982-12-28,0,32.932,36.401,38.348,36.586,29.486,28.95883333
1982-12-29,0,6.049,12.804,0,0.013,0,3.144333333
1982-12-30,0,0.431,0,2.412,1.868,2.338,1.174833333
1982-12-31,0.265,0,0,0,0,0,0.044166667
1983-01-01,0.875,0,0,0,0.551,0.657,0.347166667
1983-01-02,0.013,0,0,0,0.005,0,0.003
1983-01-03,0,0.014,0,0,0,0,0.002333333
1983-01-04,0,0.142,0,0,0,0.412,0.092333333
1983-01-05,0,0.007,0,0,0.105,0,0.018666667
1983-01-06,2.393,0.084,0,1.808,0.605,0,0.815
1983-01-07,1.653,0,0,0,0,0,0.2755
1983-01-08,0,0.012,0,0,0,0,0.002
1983-01-09,0.159,1.011,0,0,4.155,0,0.8875
1983-01-10,1.433,0,0,0,0.001,0,0.239
1983-01-11,17.684,1.741,0,0.211,0,0.514,3.358333333
1983-01-12,0.993,1.39,0,0,0,0,0.397166667
1983-01-13,10.351,0.84,0.533,4.166,17.131,4.673,6.282333333
1983-01-14,2.053,0,0,0,11.37,0,2.237166667
1983-01-15,20.599,6.316,13.038,36.808,21.215,32.182,21.693
1983-01-16,29.289,14.777,15.32,28.382,54.022,27.336,28.18766667
1983-01-17,48.22,21.822,25.776,38.911,34.119,36.64,34.248
1983-01-18,17.781,54.665,35.569,27.721,15.707,24.931,29.39566667
1983-01-19,11.843,22.938,24.762,9.115,1.082,6.561,12.71683333
1983-01-20,16.573,54.344,36.247,43.622,11.553,33.499,32.63966667
1983-01-21,55.841,30.654,46.049,38.989,24.86,39.801,39.36566667
1983-01-22,11.927,7.006,4.57,10.316,5.578,9.928,8.220833333
1983-01-23,0,0.005,0,0,17.192,0,2.866166667
1983-01-24,25.385,6.322,13.099,11.78,0.471,3.989,10.17433333
1983-01-25,3.677,2.164,0,0,0.268,0.595,1.117333333
1983-01-26,0.556,8.592,0,1.76,2.952,1.337,2.532833333
1983-01-27,9.386,8.982,10.915,15.103,26.845,14.026,14.2095
1983-01-28,6.641,5.238,0,20.684,26.353,21.358,13.379
1983-01-29,0,0.28,0.079,0,0.053,0,0.068666667
1983-01-30,11.979,3.786,22.158,20.623,11.168,20.981,15.11583333
1983-01-31,2.358,3.407,7.635,8.609,5.024,7.665,5.783
1983-02-01,0,0.044,0.09,0,0.045,0,0.029833333
1983-02-02,1.918,1.492,2.979,16.531,9.932,17.758,8.435
1983-02-03,16.002,60.903,35.429,25.008,31.62,29.896,33.143
1983-02-04,7.651,16.023,7.269,18.692,8.937,8.908,11.24666667
1983-02-05,6.916,21.033,37.577,28.22,2.467,18.131,19.05733333
1983-02-06,0.026,4.934,24.743,0.885,0.069,2.732,5.564833333
1983-02-07,2.955,0.953,4.46,3.683,9.731,2.994,4.129333333
1983-02-08,0,0,0,0,0,0,0
1983-02-09,0,0.275,0,0,0.26,0,0.089166667
1983-02-10,0,0.025,0,0,0.833,0,0.143
1983-02-11,2.701,1.741,0.007,4.844,5.236,4.497,3.171
1983-02-12,0.455,0.641,4.748,18.085,13.306,14.447,8.613666667
1983-02-13,8.908,1.142,3.043,30.469,27.059,17.933,14.759
1983-02-14,14.694,12.683,16.629,50.721,24.466,48.553,27.95766667
1983-02-15,42.712,45.885,44.996,41.323,33.726,34.382,40.504
1983-02-16,12.296,20.55,20.844,44.2,36.54,40.318,29.12466667
1983-02-17,0,17.026,25.367,22.271,8.939,22.799,16.067
1983-02-18,13.238,7.128,5.755,0.678,6.217,3.814,6.138333333
1983-02-19,4.131,0.02,0.662,0.95,9.213,2.892,2.978
1983-02-20,0,0,0,0,0,0,0
1983-02-21,0,0,0,0,0,0,0
1983-02-22,0,5.999,11.582,0,0,0,2.930166667
1983-02-23,12.147,31.828,27.213,8.875,8.982,12.576,16.93683333
1983-02-24,2.821,19.885,27.091,46.605,27.315,46.04,28.29283333
1983-02-25,15.028,19.373,33.645,29.121,6.321,29.505,22.1655
1983-02-26,17.996,3.722,4.801,17.861,20.131,17.947,13.743
1983-02-27,0,0,0,0,0,0,0
1983-02-28,0,1.908,0,0,0,0,0.318
1983-03-01,15.251,1.275,1.124,0.769,0.211,0,3.105
1983-03-02,8.127,1.113,0.984,3.27,6.305,2.582,3.730166667
1983-03-03,12.12,4.419,1.325,31.035,14.873,27.364,15.18933333
1983-03-04,1.307,1.63,6.142,14.446,26.053,16.543,11.02016667
1983-03-05,2.725,0.236,0.107,13.694,9.844,14.09,6.782666667
1983-03-06,4.815,1.989,4.981,18.69,49.499,9.636,14.935
1983-03-07,0,0,0,0.087,0.451,0.004,0.090333333
1983-03-08,0,0,0,0,0,0,0
1983-03-09,7.015,0,0,0,0.06,0,1.179166667
1983-03-10,2.358,0,0,0.427,0.86,0.519,0.694
1983-03-11,0,0.019,0,10.15,18.565,11.115,6.6415
1983-03-12,13.611,6.029,0.759,4.498,8.497,2.316,5.951666667
1983-03-13,10.614,5.54,7.5,4.149,7.826,2.574,6.367166667
1983-03-14,0.472,12.915,19.198,41.517,30.438,38.518,23.843
1983-03-15,0.657,0.199,6.079,9.357,10.219,8.321,5.805333333
1983-03-16,0.409,40.311,23.907,25.467,4.953,18.53,18.9295
1983-03-17,1.736,4.294,3.677,16.351,24.148,14.257,10.74383333
1983-03-18,2.88,8.584,3.833,1.177,0.593,1.108,3.029166667
1983-03-19,0,17.484,14.639,0,0,0,5.353833333
1983-03-20,0,0,0.001,0.1,4.357,0,0.743
1983-03-21,0.593,0,0,0,0.068,0,0.110166667
1983-03-22,0,0,0.077,0,0,0,0.012833333
1983-03-23,1.302,0,0,0,1.32,0,0.437
1983-03-24,0,0,0,0,0,0,0
1983-03-25,0,0.129,0.004,0.401,3.495,0,0.6715
1983-03-26,0,8.922,8.493,15.327,8.614,13.334,9.115
1983-03-27,13.19,2.634,3.098,13.49,28.269,16.617,12.883
1983-03-28,31.781,1.003,1.151,11.792,9.402,13.983,11.51866667
1983-03-29,19.431,15.828,17.109,62.3,40.267,32.309,31.20733333
1983-03-30,10.884,2.517,4.143,6.822,10.739,8.374,7.2465
1983-03-31,0,0,0,0,0,0,0
1983-04-01,0,0,0.006,0,0,0,0.001
1983-04-02,0,0,0,0,0,0,0
1983-04-03,7.444,2.934,2.609,9.385,9.772,7.496,6.606666667
1983-04-04,0,0.006,1.071,0.039,0.024,0.07,0.201666667
1983-04-05,2.927,0,2.734,19.768,19.436,18.81,10.6125
1983-04-06,1.246,0,0,0,0,0,0.207666667
1983-04-07,0,3.793,0.359,0,0,0,0.692
1983-04-08,2.419,5.332,4.198,19.472,0,17.269,8.115
1983-04-09,8.569,0.073,0.596,23.357,55.725,21.157,18.24616667
1983-04-10,5.607,1.109,4.138,15.221,16.151,18.059,10.0475
1983-04-11,1.33,0.002,0.026,0,0.572,0,0.321666667
1983-04-12,5.266,1.138,1.004,0.687,0,0,1.349166667
1983-04-13,0,0,0,0,0,0,0
1983-04-14,0.113,0,0,0,0,0,0.018833333
1983-04-15,2.879,0,0,0,1.426,0,0.7175
1983-04-16,0,0,0.002,8.726,10.759,8.346,4.638833333
1983-04-17,0,10.234,6.213,6.91,0,0.483,3.973333333
1983-04-18,0,0.947,0.865,2.568,1.825,2.958,1.527166667
1983-04-19,0.129,0,0.066,0.046,0.042,0.044,0.0545
1983-04-20,0,0,0,0,0,0,0
1983-04-21,0,1.262,1.115,2.304,1.019,1.29,1.165
1983-04-22,0,0.992,0.881,2.776,1.437,1.82,1.317666667
1983-04-23,0,0,0,0,0.01,0,0.001666667
1983-04-24,0,0,0,0,0,0,0
1983-04-25,0.026,0.013,0.023,0,0,0,0.010333333
1983-04-26,1.22,0,0,1.352,0.893,1.132,0.766166667
1983-04-27,0.344,0,0,0,0,0,0.057333333
1983-04-28,0,0,0.003,0,0,0,0.0005
1983-04-29,0.136,0.031,0.127,0.12,0.085,0.119,0.103
1983-04-30,0,0.069,0.094,0.026,2.508,0.025,0.453666667
1983-05-01,0.137,0.374,0.356,1.634,0.896,1.367,0.794
1983-05-02,0,0,0,0,0,0,0
1983-05-03,0.31,0,0,0,0,0,0.051666667
1983-05-04,0.681,0.039,0.039,0,0,0,0.1265
1983-05-05,0,0,0,0,0,0.004,0.000666667
1983-05-06,0,0.266,0.266,0,0,0,0.088666667
1983-05-07,0,0,0,0.25,0.156,0.291,0.116166667
1983-05-08,0,0,0,0,0,0,0
1983-05-09,2.128,0,0,0,0.011,0,0.3565
1983-05-10,1.35,1.892,4.351,11.199,11.449,8.799,6.506666667
1983-05-11,5.05,0.252,1.278,5.516,2.643,5.842,3.430166667
1983-05-12,0,0,0.14,0.104,0.008,0.137,0.064833333
1983-05-13,0,0,0,0,0,0,0
1983-05-14,0.229,0,0,0,0.017,0.473,0.119833333
1983-05-15,0,0,0.008,0,0,0,0.001333333
1983-05-16,0,0,0.004,0,0,0,0.000666667
1983-05-17,0,0,0,0,0,0,0
1983-05-18,0,0,0,0,0,0,0
1983-05-19,0,0,0,0,0,0,0
1983-05-20,0,0,0,0,0,0,0
1983-05-21,0,0,0,0,0,0,0
1983-05-22,0.171,0,0,0,0,0,0.0285
1983-05-23,0,0,0,0,0,0,0
1983-05-24,0,0,0,0,0,0,0
1983-05-25,0,0,0,0,0,0,0
1983-05-26,0,0,0,0,0,0,0
1983-05-27,0,0,0,0,0,0,0
1983-05-28,0,0,0,0,0,0,0
1983-05-29,0.086,0.024,0.027,0,0,0,0.022833333
1983-05-30,0,0,0,0,0,0,0
1983-05-31,0,0,0,0,0,0,0
1983-06-01,0,0,0.005,0,0,0,0.000833333
1983-06-02,0,0.042,0,0,0,0,0.007
1983-06-03,0,0,0,0,0,0,0
1983-06-04,0,0,0,0,0,0,0
1983-06-05,0,0.013,0.013,0.004,0,0.275,0.050833333
1983-06-06,0,0.222,0.22,0,0,0,0.073666667
1983-06-07,0.071,0,0,0,0,0,0.011833333
1983-06-08,0.081,0,0,0,0,0,0.0135
1983-06-09,1.794,0.013,0,0.292,0,0.355,0.409
1983-06-10,0,0,0,0,0,0,0
1983-06-11,0,0,0,0,0,0,0
1983-06-12,0.053,0.013,0.174,0.03,0,0.028,0.049666667
1983-06-13,0.589,0.13,0.033,0,0.244,0,0.166
1983-06-14,0.078,0.142,0.119,0,0,0,0.0565
1983-06-15,0.216,0.068,0.012,0.06,0,0.055,0.0685
1983-06-16,0,0,0,0,0,0,0
1983-06-17,0,0.015,0,0,0,0,0.0025
1983-06-18,0,0,0,0,0,0,0
1983-06-19,0.234,0,0,0,0,0,0.039
1983-06-20,0,0.024,0.024,0,0,0,0.008
1983-06-21,0,0,0,0,0,0,0
1983-06-22,0,0.585,0.007,0,0,0,0.098666667
1983-06-23,0,0.05,0.03,0,0,0,0.013333333
1983-06-24,0,1.267,0.284,0.209,0.019,0.296,0.345833333
1983-06-25,0,0.786,0.001,0,0,0,0.131166667
1983-06-26,3.853,0,0,0,0,0,0.642166667
1983-06-27,1.72,0.82,0,1.601,0.922,1.341,1.067333333
1983-06-28,0,0,0,0,0,0,0
1983-06-29,0,0.429,0.011,0,0,0,0.073333333
1983-06-30,0,0,0,0,0,0,0
1983-07-01,1.39,0.193,0.123,0,0,0,0.284333333
1983-07-02,0.009,0.25,0.361,0.17,0,0.158,0.158
1983-07-03,0,0,0.007,0,0,0,0.001166667
1983-07-04,0.051,0.129,0.099,0.035,0,0.032,0.057666667
1983-07-05,0.12,0.036,0.038,0.012,0,0.011,0.036166667
1983-07-06,0,0,0.006,0,0,0.535,0.090166667
1983-07-07,0.235,0.023,0.027,0.023,0,0.022,0.055
1983-07-08,0.024,0.28,0,0,0,0,0.050666667
1983-07-09,1.383,0.023,0.027,0,0,0,0.238833333
1983-07-10,0,0,0,0,0,0,0
1983-07-11,0,0,0.004,0,0,0,0.000666667
1983-07-12,0.017,0,0,0.021,0,0.026,0.010666667
1983-07-13,0.215,0,0,0,0,0,0.035833333
1983-07-14,0,0,0,0,0,0,0
1983-07-15,0,0,0,0,0,0,0
1983-07-16,0,0,0,0,0,0,0
1983-07-17,0,0,0,0,0,0,0
1983-07-18,0,0,0,0,0,0,0
1983-07-19,0,0,0,0,0,0,0
1983-07-20,0,0,0,0,0,0,0
1983-07-21,0,0,0,0,0,0,0
1983-07-22,0,0,0,0,0,0,0
